168	600	2201	865	16	32
169	622	2455	870	16	32
170	600	1944	867	16	32
171	617	1632	896	32	32
172	617	1664	864	32	32
173	600	1696	864	16	32
174	620	2080	928	16	32
175	620	1824	928	16	32
176	617	1664	800	32	32
177	617	1696	768	32	32
178	616	1728	768	32	32
179	616	1760	768	32	32
180	616	1856	768	32	32
181	616	1888	768	32	32
182	616	1984	736	32	32
183	616	2016	736	32	32
184	616	2048	736	32	32
185	616	2080	736	32	32
186	616	2176	736	32	32
187	616	2208	736	32	32
188	616	2240	736	32	32
189	616	2272	736	32	32
190	616	2368	736	32	32
191	616	2400	736	32	32
192	616	2432	736	32	32
193	616	2464	736	32	32
194	616	2496	736	32	32
195	616	2528	736	32	32
196	616	2560	736	32	32
197	616	2592	736	32	32
198	616	2624	736	32	32
199	616	2656	736	32	32
200	616	2688	736	32	32
201	616	2720	736	32	32
202	616	2752	736	32	32
203	616	2784	736	32	32
204	616	2816	736	32	32
205	616	2848	736	32	32
206	616	1664	608	32	32
207	616	1696	608	32	32
208	616	1728	608	32	32
209	616	1760	608	32	32
210	616	1792	608	32	32
211	616	1824	608	32	32
212	616	1856	608	32	32
213	616	1888	608	32	32
214	616	1920	608	32	32
215	616	1952	608	32	32
216	616	1984	608	32	32
217	616	2016	608	32	32
218	616	2240	608	32	32
219	616	2272	608	32	32
220	616	2496	608	32	32
221	616	2528	608	32	32
222	616	2560	608	32	32
223	616	2592	608	32	32
224	616	2624	608	32	32
225	616	2656	608	32	32
226	616	2688	672	32	32
227	616	2720	672	32	32
228	616	2752	544	32	32
229	616	2880	736	32	32
230	616	2912	736	32	32
231	616	2944	736	32	32
232	616	2976	736	32	32
233	616	3008	704	32	32
234	616	3008	672	32	32
235	616	3008	640	32	32
236	616	3008	576	32	32
237	616	3008	544	32	32
238	616	3008	512	32	32
239	616	3008	480	32	32
240	616	2976	608	32	32
241	616	2944	608	32	32
242	616	2912	608	32	32
243	616	2880	608	32	32
244	616	2848	608	32	32
245	616	2816	608	32	32
246	208	2944	544	32	64
247	208	2496	672	32	64
248	208	2560	544	32	64
249	626	2784	544	32	32
250	600	2966	484	16	32
251	600	2707	483	16	32
252	600	2453	660	16	32
253	600	2324	487	16	32
254	600	2198	658	16	32
255	610	2582	485	16	32
256	624	2838	671	16	32
257	615	2368	608	64	16
258	615	2112	608	64	16
259	600	2072	486	16	32
260	600	1816	485	16	32
261	600	1944	659	16	32
262	624	1688	676	16	32
263	616	1632	672	32	32
264	616	1600	672	32	32
265	616	1568	672	32	32
266	616	1536	672	32	32
267	616	1504	672	32	32
268	616	1472	672	32	32
269	616	1440	672	32	32
270	616	1408	704	32	32
271	616	1376	704	32	32
272	616	1344	704	32	32
273	616	1344	736	32	32
274	616	1344	768	32	32
275	616	1312	800	32	32
276	616	1280	800	32	32
277	616	1248	800	32	32
278	616	1216	800	32	32
279	616	1568	480	32	32
280	616	1568	512	32	32
281	616	1568	544	32	32
282	616	1536	544	32	32
283	616	1504	544	32	32
284	616	1472	544	32	32
285	616	1440	544	32	32
286	616	1472	512	32	32
287	616	1472	480	32	32
288	659	1549	577	44	96
289	626	1408	672	32	32
290	616	1184	800	32	32
291	616	1152	800	32	32
292	616	1120	800	32	32
293	616	1088	800	32	32
294	616	1056	800	32	32
295	616	1024	800	32	32
296	616	992	768	32	32
297	616	992	736	32	32
298	616	960	736	32	32
299	616	928	736	32	32
300	616	896	736	32	32
301	600	1304	676	16	32
302	600	1174	677	16	32
303	600	1046	677	16	32
304	608	919	675	16	32
305	625	792	674	16	32
306	600	665	677	16	32
307	616	864	736	32	32
308	616	832	736	32	32
309	616	800	736	32	32
310	616	768	736	32	32
311	616	736	736	32	32
312	616	704	736	32	32
313	616	672	736	32	32
314	616	640	736	32	32
315	616	608	736	32	32
316	616	576	736	32	32
317	616	544	736	32	32
318	611	960	592	64	36
319	611	832	592	64	36
320	611	704	592	64	36
321	210	612	704	28	28
322	600	537	675	16	32
323	616	512	736	32	32
324	616	480	736	32	32
325	616	448	736	32	32
326	616	416	736	32	32
327	616	384	736	32	32
328	616	352	736	32	32
329	616	320	736	32	32
330	616	288	736	32	32
331	616	256	736	32	32
332	616	224	736	32	32
333	616	192	736	32	32
334	616	160	736	32	32
335	616	128	736	32	32
336	616	96	736	32	32
337	616	64	736	32	32
338	616	32	704	32	32
339	616	32	672	32	32
340	616	32	640	32	32
341	616	32	608	32	32
342	616	32	576	32	32
343	616	32	544	32	32
344	616	32	512	32	32
345	616	32	480	32	32
346	616	288	704	32	32
347	616	384	640	32	32
348	616	416	640	32	32
349	616	448	608	32	32
350	616	480	608	32	32
351	616	512	544	32	32
352	616	544	544	32	32
353	616	576	544	32	32
354	616	608	544	32	32
355	616	640	544	32	32
356	616	672	544	32	32
357	616	704	544	32	32
358	616	736	544	32	32
359	616	768	544	32	32
360	616	800	544	32	32
361	616	832	544	32	32
362	616	864	544	32	32
363	616	896	544	32	32
364	616	928	544	32	32
365	616	960	544	32	32
366	616	992	544	32	32
367	616	1024	544	32	32
368	616	1056	544	32	32
369	616	1088	544	32	32
370	616	1120	544	32	32
371	616	1152	544	32	32
372	616	1184	544	32	32
373	616	1216	544	32	32
374	616	1248	544	32	32
375	616	1280	544	32	32
376	616	1312	544	32	32
377	627	256	704	32	32
378	620	152	610	16	32
379	600	280	658	16	32
380	600	409	674	16	32
381	203	272	544	32	32
382	207	480	544	32	64
383	207	608	480	32	64
384	617	320	672	32	32
385	617	352	640	32	32
386	210	960	512	28	28
387	616	1344	544	32	32
388	616	1376	544	32	32
389	616	1408	544	32	32
390	617	1312	512	32	32
391	617	1344	480	32	32
392	617	1344	416	32	32
393	617	1376	384	32	32
394	618	1408	352	32	32
395	616	1440	352	32	32
396	616	1472	320	32	32
397	616	1472	288	32	32
398	616	1472	256	32	32
399	616	1472	224	32	32
400	616	1472	192	32	32
401	616	1472	160	32	32
402	616	1472	128	32	32
403	616	1472	96	32	32
404	616	1376	320	32	32
405	616	1344	320	32	32
406	616	1312	320	32	32
407	616	1280	320	32	32
408	616	1248	320	32	32
409	616	1216	320	32	32
410	616	1184	320	32	32
411	616	1152	320	32	32
412	616	1120	320	32	32
413	616	1088	320	32	32
414	616	1056	320	32	32
415	616	1024	320	32	32
416	616	992	320	32	32
417	616	960	320	32	32
418	616	928	320	32	32
419	616	896	320	32	32
420	616	864	320	32	32
421	616	832	320	32	32
422	616	800	320	32	32
423	616	768	320	32	32
424	616	736	320	32	32
425	616	704	320	32	32
426	616	672	320	32	32
427	616	640	320	32	32
428	616	608	320	32	32
429	616	576	320	32	32
430	616	544	320	32	32
431	616	512	320	32	32
432	616	480	320	32	32
433	616	448	320	32	32
434	600	1433	216	16	32
435	600	1305	216	16	32
436	600	1174	211	16	32
437	600	916	214	16	32
438	623	794	211	16	32
439	600	662	214	16	32
440	600	535	212	16	32
441	607	1048	211	16	32
442	204	1120	192	32	32
443	204	832	192	32	32
444	402	192	256	65	64
445	627	3776	992	32	32
446	618	3904	1440	32	32
447	616	416	352	32	32
448	616	384	352	32	32
449	616	352	352	32	32
450	616	320	352	32	32
451	616	288	352	32	32
452	616	256	352	32	32
453	616	224	352	32	32
454	616	192	352	32	32
455	616	160	352	32	32
456	616	128	352	32	32
457	616	96	352	32	32
458	616	64	352	32	32
459	616	32	352	32	32
460	616	0	352	32	32
461	616	0	320	32	32
462	616	0	288	32	32
463	616	0	256	32	32
464	616	32	224	32	32
465	616	32	192	32	32
466	616	32	160	32	32
467	616	32	128	32	32
468	616	32	96	32	32
469	620	407	225	16	32
470	204	2976	896	32	32
471	204	2592	928	32	32
472	204	1824	640	32	32
473	204	1920	576	32	32
474	600	3872	1264	16	32

